GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM,X_COORD,Y_COORD
0.0,30.0,3,3.0,2.0,4.0,5.0,7.0,2.0,3.0,통영케이블카,128.4262079,34.82678774
0.0,40.0,4,2.0,1.0,1.0,2.0,6.0,6.0,5.0,우진제비오름,126.6994496,33.46778927
0.0,30.0,16,1.0,1.0,1.0,1.0,2.0,7.0,5.0,검은여백사장,126.3700434,34.79937981
1.0,20.0,9,2.0,2.0,4.0,4.0,2.0,6.0,5.0,남원식당,126.5135185,33.50060941
1.0,30.0,13,2.0,7.0,7.0,4.0,6.0,3.0,4.0,성산마씸,126.9349561,33.46611423
0.0,30.0,2,1.0,1.0,4.0,4.0,7.0,7.0,5.0,황매산 억새군락지,127.9776484,35.48358927
0.0,20.0,16,2.0,2.0,2.0,2.0,3.0,1.0,4.0,제주특별자치도 제주시 도리로 꽃밭,,
1.0,20.0,12,1.0,1.0,2.0,2.0,1.0,3.0,5.0,평대리해수욕장,126.84086,33.53352676
1.0,40.0,9,6.0,4.0,7.0,7.0,6.0,5.0,4.0,홍당무떡볶이,126.561439,33.24768861
1.0,20.0,3,5.0,2.0,2.0,5.0,1.0,4.0,5.0,오식당,126.5078636,33.50529338
0.0,20.0,6,5.0,5.0,3.0,3.0,5.0,3.0,5.0,벼레별씨(카페),,
1.0,40.0,11,3.0,4.0,3.0,4.0,5.0,4.0,4.0,정이가네,126.5111235,33.25196317
1.0,40.0,15,2.0,2.0,1.0,4.0,5.0,6.0,3.0,산물관광농원,126.6246915,33.25786673
0.0,40.0,26,1.0,1.0,1.0,1.0,1.0,4.0,3.0,서복전시관,126.5708889,33.24491119
1.0,20.0,18,4.0,2.0,2.0,3.0,6.0,6.0,4.0,제주도서핑샵 문서프,126.3083646,33.45008311
0.0,40.0,8,3.0,2.0,5.0,2.0,5.0,6.0,5.0,기쁨이네촌칼국수&보리밥 3호점,126.6662885,33.54201862
0.0,40.0,11,2.0,2.0,4.0,2.0,3.0,2.0,4.0,다정이네김밥 서귀포신시가지점,126.5001368,33.23637633
1.0,20.0,19,2.0,2.0,6.0,3.0,6.0,6.0,2.0,하르방짬뽕,126.4124501,33.48248222
0.0,30.0,7,1.0,1.0,2.0,1.0,2.0,4.0,5.0,일운막썰어회,128.6988246,34.83937884
1.0,20.0,4,4.0,1.0,1.0,2.0,7.0,1.0,4.0,해저터널,128.4111698,34.83586089
0.0,30.0,29,7.0,2.0,2.0,6.0,2.0,6.0,4.0,레인보우모빌리티,,
1.0,20.0,12,1.0,7.0,2.0,2.0,1.0,7.0,4.0,까치식당,130.9054205,37.48371199
0.0,40.0,4,1.0,4.0,4.0,1.0,1.0,4.0,3.0,허니문하우스,,
1.0,20.0,26,3.0,1.0,4.0,4.0,5.0,2.0,5.0,제주동문시장,126.5283034,33.51278396
0.0,40.0,16,3.0,2.0,5.0,3.0,2.0,6.0,2.0,정가네,126.3679479,33.23544761
1.0,20.0,6,1.0,4.0,1.0,6.0,7.0,7.0,5.0,큰사슴이오름,126.729544,33.39914417
1.0,20.0,20,2.0,1.0,4.0,4.0,5.0,6.0,4.0,대한불교조계종천왕사,126.4950368,33.40777553
1.0,20.0,13,6.0,1.0,2.0,5.0,2.0,7.0,3.0,올레길 8코스(월평-대평 올레),126.4139222,33.24462042
1.0,50.0,2,3.0,4.0,4.0,2.0,4.0,7.0,5.0,지미봉,126.9024389,33.4993135
1.0,20.0,16,4.0,2.0,4.0,4.0,2.0,6.0,5.0,스타벅스 제주중문점,126.4126826,33.25123699
0.0,20.0,7,2.0,2.0,3.0,3.0,5.0,3.0,4.0,우뭇개동산,126.9369122,33.46256651
0.0,30.0,15,4.0,1.0,4.0,4.0,7.0,4.0,5.0,제주신화월드 스카이온파이브다이닝,126.3176861,33.30739397
1.0,30.0,19,2.0,1.0,6.0,2.0,7.0,6.0,5.0,털보네장어랜드,126.4863045,33.45468961
0.0,30.0,16,4.0,1.0,4.0,5.0,5.0,4.0,4.0,욕지도 제2출렁다리,128.2721998,34.62468914
0.0,30.0,39,4.0,1.0,1.0,1.0,1.0,4.0,4.4,샌더커피,126.8001446,37.66563039
1.0,30.0,9,1.0,1.0,1.0,3.0,1.0,7.0,5.0,한림공원,126.2401849,33.38919042
1.0,30.0,16,4.0,4.0,3.0,3.0,4.0,6.0,5.0,해비치불턱,126.8372313,33.3125824
1.0,30.0,14,1.0,5.0,4.0,3.0,4.0,6.0,5.0,휘닉스제주 유민미술관,126.9322309,33.42919718
0.0,20.0,10,2.0,4.0,4.0,3.0,3.0,7.0,4.0,뉴월드마트로 동홍점,126.5743841,33.25523425
1.0,30.0,14,5.0,1.0,6.0,4.0,1.0,7.0,5.0,어니스트밀크 본점,126.8718846,33.45041315
1.0,30.0,6,1.0,1.0,3.0,4.0,1.0,7.0,5.0,동명정류장,126.2662327,33.39713781
0.0,30.0,3,1.0,4.0,5.0,1.0,6.0,4.0,5.0,여미지식물원,126.4142595,33.25260678
1.0,30.0,8,1.0,2.0,1.0,7.0,1.0,7.0,3.0,어머니빵집,126.4888475,33.49164204
1.0,20.0,22,5.0,3.0,6.0,1.0,7.0,5.0,4.0,스타벅스 제주중문DT점,126.4158657,33.25505231
1.0,30.0,9,3.0,2.0,5.0,3.0,3.0,2.0,4.0,천일만두,126.5590877,33.2505015
1.0,20.0,5,4.0,1.0,7.0,5.0,6.0,7.0,3.0,김정문알로에 알로에숲,126.8058718,33.38457805
1.0,20.0,17,2.0,2.0,6.0,4.0,5.0,5.0,5.0,CU 제주 서해안로점 앞 바다,,
0.0,40.0,12,2.0,2.0,3.0,3.0,6.0,2.0,5.0,88돼지,126.4895241,33.48931151
1.0,30.0,13,3.0,3.0,4.0,2.0,6.0,5.0,4.0,큰엉,126.7047753,33.27320124
1.0,20.0,34,7.0,1.0,1.0,7.0,1.0,6.0,5.0,제주동문재래야시장,126.5260174,33.51158875
1.0,20.0,12,2.0,1.0,3.0,2.0,3.0,5.0,5.0,로우하이카페,126.3390129,33.46336837
0.0,20.0,17,1.0,4.0,2.0,3.0,1.0,6.0,2.0,두꺼비식당,127.7443217,34.74812283
1.0,30.0,4,4.0,4.0,6.0,4.0,6.0,7.0,5.0,서귀포안성우체국,126.2794901,33.2501787
1.0,20.0,12,4.0,5.0,2.0,1.0,5.0,7.0,5.0,제주바다해찬,126.2398859,33.39267684
1.0,20.0,9,2.0,2.0,5.0,3.0,7.0,4.0,4.0,해비치불턱,126.8372313,33.3125824
1.0,20.0,20,4.0,1.0,7.0,5.0,2.0,6.0,5.0,사계해변,126.3085979,33.22865827
1.0,20.0,13,4.0,2.0,4.0,3.0,2.0,4.0,4.0,하고수동해변,126.9576482,33.5141508
1.0,20.0,25,2.0,3.0,5.0,4.0,5.0,2.0,4.0,한라산조랑말,126.5368735,33.50378957
0.0,40.0,36,1.0,1.0,1.0,1.0,1.0,4.0,4.0,산방산탄산온천,126.2987822,33.24902672
0.0,30.0,28,7.0,2.0,2.0,6.0,2.0,6.0,4.0,카페진정성 종점,126.4628742,33.50241076
1.0,40.0,10,6.0,2.0,2.0,4.0,6.0,2.0,4.0,성산일출봉,126.9405375,33.45913497
0.0,30.0,9,4.0,2.0,1.0,2.0,6.0,3.0,5.0,일운농협하나로마트 본점,128.701676,34.83127712
0.0,50.0,8,1.0,1.0,1.0,1.0,4.0,4.0,4.0,군산,126.3699703,33.25323961
0.0,30.0,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,윌라라,126.932919,33.46285473
1.0,30.0,19,4.0,3.0,2.0,4.0,6.0,1.0,5.0,컴포즈커피 서귀포하효점,,
1.0,30.0,23,5.0,2.0,4.0,3.0,1.0,7.0,5.0,용소담,126.5137317,33.51540084
0.0,40.0,33,4.0,7.0,3.0,5.0,5.0,6.0,5.0,삼성혈,126.5287631,33.50442796
0.0,20.0,14,4.0,2.0,4.0,5.0,2.0,4.0,5.0,김녕해안도로,126.7694279,33.56395318
0.0,20.0,2,7.0,1.0,1.0,4.0,7.0,1.0,5.0,행복식당,126.4226484,34.8079797
1.0,40.0,6,1.0,6.0,6.0,2.0,6.0,6.0,5.0,태하 향목관광모노레일,130.7976107,37.51318845
0.0,40.0,12,1.0,3.0,1.0,3.0,4.0,5.0,3.0,안면도수산시장,126.3459472,36.51657177
1.0,20.0,8,7.0,4.0,7.0,7.0,6.0,6.0,5.0,제주동문시장,126.5283034,33.51278396
1.0,20.0,18,4.0,2.0,5.0,4.0,4.0,7.0,3.0,스타벅스 제주칠성점,126.5252288,33.51328784
1.0,20.0,20,6.0,1.0,2.0,4.0,2.0,5.0,4.0,너와의첫여행,126.3845398,33.45063789
1.0,20.0,4,1.0,1.0,4.0,1.0,4.0,4.0,5.0,귤밭에댕댕이 체험농장&공방,126.4098521,33.46101205
1.0,30.0,9,2.0,4.0,5.0,2.0,5.0,4.0,4.0,매미성,128.7049836,34.96808254
1.0,30.0,15,2.0,3.0,6.0,5.0,7.0,7.0,5.0,도주제김밥,126.5211762,33.51393951
1.0,20.0,10,1.0,1.0,5.0,6.0,2.0,5.0,5.0,새별오름,126.3577307,33.36627759
0.0,40.0,30,4.0,7.0,3.0,5.0,5.0,6.0,5.0,CU 제주함덕캠프점,126.6728533,33.54393309
1.0,30.0,6,7.0,1.0,1.0,7.0,7.0,7.0,5.0,뽈살집 제주본점,126.5628473,33.25082854
0.0,20.0,15,6.0,7.0,2.0,4.0,7.0,1.0,5.0,올레길 7-1코스(월드컵경기장-서귀포 올레),126.5232267,33.26209937
0.0,30.0,5,6.0,2.0,6.0,6.0,6.0,6.0,5.0,까떼커피,126.8423949,33.32542555
0.0,30.0,12,4.0,3.0,4.0,3.0,3.0,5.0,5.0,아르떼뮤지엄 제주,126.3450106,33.39670048
1.0,50.0,3,2.0,4.0,2.0,4.0,4.0,2.0,5.0,제주민속촌,126.8422973,33.32239595
1.0,40.0,16,4.0,1.0,7.0,2.0,6.0,6.0,4.0,문치비 아랑조을거리점,126.5601882,33.24674921
1.0,20.0,7,2.0,3.0,5.0,4.0,5.0,2.0,4.0,아르떼뮤지엄 제주,126.3450106,33.39670048
0.0,20.0,15,6.0,2.0,5.0,6.0,2.0,7.0,4.0,피플 제주점,,
1.0,20.0,27,2.0,3.0,4.0,3.0,5.0,5.0,4.0,싱계물공원,126.1738486,33.34351322
1.0,50.0,8,3.0,5.0,5.0,3.0,5.0,3.0,5.0,외돌개,126.5448623,33.23903382
0.0,20.0,18,4.0,1.0,6.0,7.0,2.0,7.0,5.0,어영공원,126.4864405,33.51731296
1.0,30.0,11,1.0,2.0,6.0,3.0,4.0,4.0,5.0,하시야,126.320253,33.46515845
1.0,20.0,16,3.0,3.0,4.0,3.0,6.0,3.0,5.0,"용연구름다리, 용두암",126.5143684,33.5148865
0.0,40.0,4,4.0,1.0,1.0,4.0,1.0,4.0,3.0,혼인지,126.8937741,33.41519517
1.0,30.0,9,3.0,4.0,3.0,4.0,3.0,3.0,4.0,스누피가든,126.7796675,33.44335922
1.0,20.0,11,4.0,4.0,4.0,4.0,4.0,4.0,5.0,쪼끌락,126.755193,33.55776256
1.0,20.0,12,2.0,2.0,6.0,3.0,6.0,6.0,3.0,훈데르크바서파크,126.955562,33.4928509
1.0,40.0,6,2.0,1.0,6.0,2.0,2.0,7.0,5.0,새별오름,126.3577307,33.36627759
0.0,40.0,17,4.0,7.0,3.0,5.0,5.0,6.0,5.0,제주곶자왈도립공원,126.2736585,33.28318696
1.0,30.0,68,4.0,1.0,4.0,5.0,6.0,6.0,4.0,포도뮤지엄,126.3859695,33.31927276
1.0,20.0,26,2.0,3.0,6.0,4.0,2.0,3.0,4.0,유동커피,126.5638003,33.24452588
1.0,20.0,26,3.0,3.0,3.0,5.0,2.0,6.0,4.0,우땅,126.9435135,33.50947396
1.0,30.0,5,2.0,1.0,2.0,4.0,3.0,7.0,5.0,엘파소,126.3259368,33.24539007
1.0,20.0,13,6.0,2.0,2.0,2.0,2.0,7.0,5.0,두더지식당제주,126.5414489,33.49166392
1.0,30.0,18,1.0,2.0,1.0,4.0,3.0,5.0,5.0,디앤디파트먼트 제주,126.5231886,33.51772313
0.0,20.0,6,5.0,1.0,1.0,4.0,1.0,7.0,5.0,노라바,126.3763054,33.48279245
1.0,30.0,5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,제주 셋알오름 일제동굴진지,126.2857489,33.20495369
1.0,20.0,25,2.0,2.0,7.0,4.0,3.0,5.0,5.0,다랑쉬오름,126.8215359,33.47768586
0.0,30.0,20,2.0,2.0,4.0,2.0,3.0,4.0,5.0,한담몰,126.3116706,33.46235224
1.0,30.0,28,1.0,1.0,7.0,1.0,1.0,7.0,5.0,관음사,126.5581237,33.42374026
0.0,30.0,15,4.0,1.0,3.0,3.0,4.0,2.0,4.0,금오름,126.3058389,33.35457233
0.0,30.0,2,4.0,4.0,4.0,4.0,4.0,4.0,3.0,M1971 요트투어,126.257123,33.21012367
0.0,20.0,7,1.0,1.0,2.0,3.0,5.0,4.0,5.0,제주만선갈치,126.3060426,33.44994031
1.0,20.0,10,4.0,1.0,5.0,5.0,3.0,6.0,3.0,비밀의숲,126.7549321,33.45360918
1.0,20.0,11,2.0,1.0,4.0,4.0,5.0,6.0,5.0,용머리해안,126.3147366,33.23165676
1.0,20.0,10,1.0,1.0,7.0,1.0,4.0,7.0,4.0,인천국제공항,126.4504267,37.44945028
0.0,30.0,21,6.0,2.0,2.0,7.0,7.0,3.0,3.0,스타벅스 신제주이마트점,126.4803447,33.48478704
0.0,20.0,3,6.0,6.0,5.0,6.0,5.0,4.0,3.0,로스트&헤븐,126.4511237,33.49674236
1.0,20.0,10,3.0,1.0,4.0,4.0,2.0,4.0,3.0,에스엠볼링장,126.4781773,33.48450024
1.0,40.0,9,1.0,3.0,2.0,3.0,6.0,3.0,5.0,비양봉,126.226973,33.40945313
1.0,30.0,2,5.0,5.0,5.0,6.0,1.0,4.0,4.0,서귀포농업기술센터,,
0.0,30.0,24,1.0,1.0,7.0,1.0,1.0,7.0,4.0,이마트 서귀포점,126.5092014,33.2483545
0.0,20.0,9,5.0,3.0,4.0,3.0,3.0,4.0,4.0,한담해변,126.3101829,33.46222496
1.0,20.0,26,2.0,1.0,4.0,2.0,5.0,5.0,4.0,광치기해변,126.9238966,33.45231691
1.0,30.0,3,2.0,4.0,4.0,3.0,3.0,3.0,5.0,파라다이스시티,126.4557647,37.43722223
1.0,20.0,24,4.0,2.0,4.0,3.0,2.0,4.0,4.0,태광식당,126.5186711,33.51265676
1.0,20.0,10,6.0,1.0,2.0,4.0,2.0,5.0,5.0,산굼부리,126.693832,33.43257409
0.0,20.0,17,6.0,2.0,5.0,6.0,2.0,7.0,2.0,이호테우해수욕장,126.4526908,33.4973768
1.0,50.0,17,5.0,6.0,6.0,3.0,5.0,4.0,4.0,대우정,126.5195865,33.49892367
1.0,30.0,10,1.0,1.0,7.0,1.0,1.0,7.0,3.0,마라도,126.2671657,33.11848091
1.0,30.0,3,2.0,2.0,2.0,3.0,6.0,5.0,4.0,오하효,126.6177684,33.25911694
1.0,50.0,12,3.0,5.0,5.0,3.0,5.0,3.0,5.0,이중섭미술관,126.564888,33.24590378
0.0,20.0,17,2.0,2.0,4.0,2.0,6.0,5.0,5.0,이중섭거리,126.5640039,33.24761378
1.0,30.0,28,4.0,2.0,2.0,4.0,2.0,7.0,4.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,9,5.0,4.0,3.0,3.0,5.0,4.0,5.0,제주펫,126.7453136,33.32039928
1.0,20.0,17,2.0,3.0,3.0,2.0,4.0,7.0,4.0,돼지굽는정원,126.2410838,33.39186913
0.0,20.0,8,2.0,2.0,4.0,2.0,6.0,5.0,4.0,휘닉스제주 유민미술관,126.9322309,33.42919718
0.0,30.0,6,1.0,6.0,2.0,4.0,7.0,7.0,3.0,개오름,126.771856,33.42256836
0.0,20.0,4,6.0,6.0,5.0,6.0,5.0,4.0,4.0,노리터서핑스쿨,126.4499555,33.49632966
1.0,20.0,7,2.0,3.0,4.0,4.0,4.0,6.0,4.0,7밀리그램,126.2835539,33.3743584
1.0,20.0,19,3.0,5.0,1.0,3.0,3.0,2.0,4.0,데미안,126.2217407,33.32911216
0.0,40.0,20,2.0,6.0,1.0,1.0,7.0,5.0,3.0,정희네두루치기,126.5693567,33.4741757
0.0,20.0,17,1.0,2.0,6.0,2.0,7.0,3.0,4.0,미영이네식당,126.249829,33.21773282
1.0,30.0,7,2.0,3.0,4.0,1.0,4.0,5.0,3.0,유드림마트,126.9162598,33.44800589
1.0,20.0,6,2.0,1.0,4.0,5.0,6.0,6.0,5.0,웨스트코스트트레이닝,,
1.0,20.0,18,1.0,1.0,2.0,4.0,6.0,6.0,5.0,성산봄죽칼국수 성산점,126.9171085,33.47168274
1.0,20.0,12,4.0,1.0,1.0,3.0,1.0,7.0,5.0,도두봉,126.4683501,33.50798635
1.0,30.0,3,1.0,2.0,4.0,4.0,6.0,4.0,4.0,우도해녀식당,126.9489812,33.51456587
0.0,30.0,23,4.0,1.0,1.0,1.0,1.0,4.0,4.0,레이트벗커피 로스터스,126.8512608,33.42584464
1.0,30.0,13,4.0,4.0,3.0,3.0,4.0,6.0,5.0,퍼시픽리솜 더클리프카페&펍,126.4149199,33.24432939
0.0,20.0,28,2.0,2.0,1.0,1.0,4.0,6.0,5.0,달그리안,126.9679139,33.4977483
0.0,40.0,9,1.0,4.0,6.0,1.0,6.0,6.0,5.0,가파도,126.2714103,33.17001212
1.0,30.0,7,4.0,3.0,3.0,5.0,6.0,4.0,4.0,제주호랭이 성산점,126.9347267,33.46208392
0.0,30.0,5,4.0,1.0,4.0,5.0,5.0,4.0,5.0,동피랑전복마을,128.4279069,34.84466061
1.0,20.0,13,1.0,1.0,5.0,4.0,5.0,4.0,5.0,비자림,126.8099875,33.49040837
1.0,20.0,6,3.0,2.0,2.0,1.0,7.0,7.0,5.0,제주탑동골목,126.526083,33.51533601
1.0,20.0,2,2.0,4.0,2.0,4.0,6.0,6.0,4.0,파스쿠찌 서귀포일호광장점,126.5608227,33.2522568
1.0,20.0,36,3.0,4.0,4.0,4.0,7.0,5.0,5.0,혹시,126.4818002,33.48682171
0.0,40.0,6,3.0,2.0,5.0,3.0,2.0,6.0,3.0,제주동문시장,126.5283034,33.51278396
1.0,40.0,12,2.0,2.0,4.0,3.0,2.0,2.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,20.0,10,2.0,1.0,6.0,5.0,6.0,5.0,5.0,한라산 어승생악정상분기점,126.4892372,33.39655387
1.0,30.0,23,4.0,4.0,4.0,4.0,4.0,4.0,5.0,천주교욕지공소,128.2637136,34.63311495
0.0,30.0,17,6.0,2.0,2.0,7.0,7.0,3.0,5.0,골목,126.6617333,33.54388879
1.0,30.0,6,2.0,2.0,5.0,4.0,6.0,7.0,4.0,하루필름,126.5298544,33.49863487
0.0,40.0,5,3.0,2.0,5.0,2.0,5.0,6.0,5.0,이디야커피 제주함덕해수욕장점,126.6699986,33.54120541
1.0,20.0,12,2.0,1.0,1.0,1.0,6.0,4.0,5.0,소심한책방,126.9024412,33.49049761
0.0,30.0,11,2.0,1.0,2.0,4.0,2.0,3.0,5.0,올레길 1코스(시흥-광치기 올레),126.9063665,33.47866074
1.0,20.0,14,2.0,1.0,7.0,6.0,6.0,5.0,5.0,금자매식당,126.1764373,33.30584383
1.0,20.0,3,2.0,1.0,6.0,5.0,3.0,7.0,3.0,아트박스 제주시청점,126.5300308,33.49886184
1.0,40.0,9,3.0,6.0,6.0,2.0,6.0,6.0,4.0,이니스프리 제주하우스,126.2904426,33.30632987
0.0,20.0,3,3.0,1.0,5.0,3.0,6.0,4.0,5.0,철새 천연기념물 희귀새도래및철새서식지,126.8921165,33.50353707
1.0,20.0,7,4.0,2.0,7.0,1.0,5.0,6.0,3.0,사륜바이크렌탈,128.4300164,34.8440268
0.0,40.0,19,1.0,7.0,7.0,7.0,7.0,7.0,4.0,성미가든,126.6768362,33.4375908
1.0,20.0,20,3.0,2.0,4.0,5.0,3.0,2.0,5.0,다올 무인소품점,126.7482077,33.55761151
1.0,20.0,22,3.0,5.0,1.0,3.0,3.0,2.0,3.0,한라산국립공원 어승생악탐방로,126.4940197,33.39518859
0.0,40.0,12,1.0,1.0,2.0,3.0,2.0,4.0,5.0,나리분지,130.8673169,37.52104107
1.0,30.0,14,2.0,2.0,2.0,4.0,2.0,4.0,4.0,성산을본갈치조림구이 제주성산일출봉점,126.9357577,33.46438356
1.0,50.0,5,4.0,1.0,3.0,3.0,4.0,7.0,4.0,라바르,126.561783,33.24584058
1.0,30.0,20,4.0,2.0,2.0,3.0,6.0,5.0,5.0,제주현대미술관,126.265585,33.33966276
0.0,40.0,19,4.0,7.0,3.0,5.0,5.0,6.0,5.0,사계소희네국수,126.3094888,33.2359591
1.0,30.0,11,5.0,2.0,3.0,4.0,2.0,5.0,4.0,카페치즈태비,126.8077719,33.55513706
0.0,50.0,23,4.0,3.0,3.0,2.0,2.0,7.0,5.0,만덕식당,126.1653841,33.30857404
0.0,20.0,24,5.0,3.0,4.0,3.0,3.0,4.0,4.0,삼도명가,126.5208204,33.51091961
1.0,20.0,9,1.0,2.0,4.0,2.0,5.0,5.0,4.0,천제연폭포,126.4183754,33.25267658
0.0,40.0,14,1.0,3.0,3.0,3.0,5.0,3.0,5.0,올레길 19코스(조천-김녕 올레),126.6890042,33.54625033
0.0,30.0,18,3.0,2.0,2.0,4.0,2.0,5.0,5.0,쇠소깍,126.6224051,33.25424607
1.0,20.0,15,2.0,3.0,4.0,4.0,4.0,6.0,4.0,봄날,127.7746131,37.46895919
1.0,20.0,18,4.0,4.0,2.0,5.0,1.0,2.0,5.0,비자림,126.8099875,33.49040837
0.0,30.0,8,1.0,2.0,7.0,1.0,5.0,6.0,2.0,삼거리천곡고인돌,126.4099992,37.75869443
1.0,30.0,19,2.0,2.0,2.0,2.0,6.0,5.0,4.0,하양한,126.8311906,33.53996579
1.0,20.0,29,7.0,1.0,1.0,7.0,1.0,6.0,5.0,용두암,126.5119571,33.51611062
1.0,40.0,4,2.0,2.0,2.0,1.0,6.0,4.0,5.0,글러트니커피,126.5348798,33.48659051
1.0,30.0,19,2.0,2.0,3.0,6.0,4.0,7.0,5.0,장어창고,126.1867403,33.35526038
1.0,40.0,3,4.0,2.0,4.0,4.0,1.0,7.0,5.0,어떤바람,126.2969467,33.23141323
1.0,20.0,7,2.0,1.0,7.0,2.0,6.0,6.0,4.0,가치,126.5157784,33.51645019
0.0,30.0,8,1.0,1.0,4.0,1.0,7.0,7.0,3.0,황우치해변,126.3169946,33.23708248
1.0,20.0,14,5.0,2.0,2.0,5.0,1.0,4.0,5.0,스타벅스 제주협재점,126.2404138,33.39376017
0.0,20.0,15,2.0,2.0,3.0,2.0,2.0,6.0,4.0,귤향체험농장,126.8926579,33.44420815
1.0,20.0,9,6.0,2.0,2.0,2.0,3.0,3.0,5.0,미니K코인노래연습장 제원점,,
1.0,30.0,9,2.0,2.0,6.0,2.0,1.0,7.0,5.0,이사부크루즈 국동유람선,127.7368956,34.72990931
1.0,30.0,7,2.0,1.0,3.0,4.0,2.0,4.0,5.0,아지트,128.5082286,34.84010742
0.0,20.0,39,4.0,2.0,7.0,7.0,7.0,5.0,5.0,탑동광장,126.5266709,33.51807909
1.0,20.0,13,2.0,1.0,4.0,3.0,2.0,7.0,4.0,아르떼뮤지엄 제주,126.3450106,33.39670048
1.0,30.0,26,4.0,4.0,4.0,4.0,4.0,4.0,5.0,중화항,128.3891801,34.78975744
1.0,20.0,15,2.0,2.0,3.0,6.0,6.0,7.0,5.0,협재해수욕장,126.2391575,33.39386608
0.0,20.0,10,7.0,2.0,7.0,1.0,7.0,7.0,5.0,새연교,126.558886,33.23853254
1.0,20.0,12,3.0,3.0,2.0,2.0,6.0,2.0,5.0,표선해수욕장,126.8374248,33.32751092
1.0,20.0,12,3.0,3.0,4.0,4.0,6.0,4.0,5.0,오는정김밥,126.5676211,33.24959557
0.0,50.0,2,1.0,6.0,2.0,6.0,3.0,4.0,3.0,바닷가소나무 본점,126.4203565,37.42190079
0.0,20.0,22,2.0,2.0,4.0,2.0,6.0,5.0,5.0,한라산국립공원,126.5422209,33.37666556
1.0,30.0,19,3.0,2.0,3.0,2.0,6.0,4.0,4.0,일품순두부 세화점,126.857707,33.5252201
1.0,30.0,19,4.0,4.0,3.0,3.0,4.0,6.0,5.0,오저여,126.8140826,33.56151015
1.0,30.0,30,4.0,3.0,5.0,5.0,5.0,6.0,3.0,만장굴,126.7693513,33.52793252
1.0,20.0,9,4.0,4.0,2.0,2.0,6.0,7.0,5.0,제주목 관아,126.5220035,33.51420236
1.0,30.0,5,1.0,1.0,4.0,4.0,5.0,4.0,2.0,한림매일시장,126.2639404,33.41659494
1.0,20.0,21,6.0,4.0,2.0,4.0,7.0,7.0,4.0,디사이드온,126.9083856,33.49633733
1.0,20.0,12,1.0,7.0,1.0,1.0,7.0,1.0,5.0,항파두리 항몽유적지 나홀로나무,126.4062603,33.44983319
0.0,40.0,49,1.0,1.0,1.0,1.0,1.0,4.0,2.0,신가가마솥 여수시청직영점,127.6648255,34.76103468
1.0,30.0,26,2.0,2.0,5.0,3.0,5.0,5.0,5.0,아라리오뮤지엄 동문모텔1,126.5284392,33.5135328
1.0,20.0,24,4.0,1.0,5.0,5.0,3.0,6.0,4.0,우진해장국,126.5200013,33.5115169
1.0,50.0,13,3.0,5.0,5.0,3.0,5.0,3.0,5.0,국수사람,,
1.0,30.0,3,6.0,3.0,4.0,3.0,6.0,6.0,5.0,시청우동,128.6219252,34.88140807
0.0,20.0,14,6.0,2.0,1.0,6.0,5.0,2.0,3.0,낙원의밤,126.3335379,33.246247
1.0,20.0,23,1.0,1.0,6.0,4.0,1.0,7.0,5.0,물고기자리,126.933286,33.46118425
0.0,20.0,12,2.0,1.0,4.0,2.0,1.0,7.0,5.0,사라봉공원,126.545546,33.51728425
1.0,30.0,11,2.0,1.0,1.0,2.0,7.0,1.0,4.0,백가네제주한상,126.6711321,33.54239582
1.0,20.0,4,2.0,2.0,6.0,3.0,6.0,6.0,5.0,섭지코지,126.9306092,33.42393807
0.0,20.0,2,3.0,1.0,3.0,2.0,3.0,3.0,5.0,남문주유소,126.5389333,33.48878031
1.0,30.0,4,1.0,1.0,1.0,1.0,7.0,7.0,3.0,모슬포 흑돼지,,
1.0,20.0,33,5.0,2.0,5.0,6.0,2.0,4.0,5.0,제주동문재래시장,126.5260174,33.51158514
1.0,20.0,13,2.0,2.0,4.0,2.0,6.0,2.0,4.0,로타리식당,129.1060023,35.1920267
1.0,30.0,23,4.0,3.0,5.0,5.0,5.0,6.0,4.0,함덕해수욕장,126.6692389,33.54306157
0.0,30.0,17,1.0,1.0,4.0,1.0,7.0,7.0,5.0,섬오름 해물라면,126.6558612,33.54980508
1.0,30.0,31,4.0,3.0,2.0,4.0,6.0,1.0,5.0,동홍힐링사우나,126.5735757,33.25110923
0.0,30.0,10,1.0,1.0,1.0,1.0,2.0,7.0,5.0,들판,126.492769,33.50707896
1.0,30.0,9,1.0,4.0,3.0,4.0,2.0,7.0,5.0,스타벅스 제주애월DT점,126.3487637,33.47275247
1.0,20.0,31,2.0,3.0,4.0,3.0,5.0,5.0,4.0,책방소리소문,126.2594877,33.33260401
0.0,20.0,31,4.0,2.0,7.0,7.0,7.0,5.0,5.0,레이지펌프,126.3095398,33.4662713
1.0,30.0,15,4.0,1.0,1.0,4.0,7.0,7.0,5.0,제주퍼블랙,126.4242192,33.49410213
