GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM
1.0,30.0,62,4.0,1.0,4.0,5.0,6.0,6.0,5.0,미영이네식당
0.0,20.0,23,2.0,2.0,1.0,1.0,4.0,6.0,5.0,해남이네
1.0,40.0,3,1.0,4.0,1.0,1.0,2.0,1.0,5.0,방주교회
1.0,20.0,25,1.0,1.0,4.0,2.0,3.0,5.0,5.0,천지연폭포
0.0,20.0,6,5.0,5.0,2.0,4.0,5.0,3.0,5.0,제주미작
1.0,20.0,18,1.0,1.0,3.0,3.0,5.0,4.0,5.0,중문색달해수욕장
0.0,20.0,7,3.0,3.0,3.0,4.0,3.0,4.0,4.0,송산공원
0.0,20.0,18,7.0,1.0,1.0,4.0,7.0,1.0,5.0,신창풍차해안
1.0,30.0,27,4.0,3.0,5.0,5.0,5.0,6.0,5.0,카페치즈태비
1.0,20.0,25,4.0,4.0,2.0,5.0,1.0,2.0,4.0,모영
0.0,50.0,9,1.0,1.0,1.0,2.0,7.0,1.0,3.0,호로록
1.0,30.0,7,2.0,2.0,3.0,3.0,5.0,6.0,4.0,하우목동항
1.0,20.0,25,2.0,1.0,4.0,2.0,5.0,5.0,3.0,제주하우스 홈앤리빙
1.0,30.0,21,5.0,2.0,5.0,4.0,5.0,1.0,5.0,검멀레해변
0.0,20.0,48,4.0,1.0,6.0,7.0,2.0,7.0,5.0,용두암엄마해장국
1.0,30.0,34,4.0,6.0,5.0,1.0,1.0,7.0,5.0,제주탑동골목
1.0,40.0,2,4.0,3.0,7.0,5.0,5.0,5.0,5.0,마니산산채
0.0,30.0,7,1.0,1.0,1.0,1.0,2.0,7.0,3.0,혼인지
1.0,20.0,13,4.0,2.0,4.0,2.0,7.0,7.0,5.0,제주소품관
1.0,20.0,5,2.0,3.0,2.0,4.0,2.0,7.0,3.0,요술식탁
1.0,20.0,8,2.0,3.0,5.0,4.0,5.0,2.0,4.0,오설록티뮤지엄
1.0,20.0,11,5.0,6.0,5.0,5.0,3.0,5.0,5.0,헬로키티아일랜드
0.0,20.0,11,6.0,2.0,5.0,6.0,2.0,7.0,5.0,섭지코지
0.0,20.0,11,2.0,2.0,2.0,2.0,2.0,2.0,5.0,칠돈가 표선직영점
1.0,30.0,10,3.0,1.0,2.0,1.0,6.0,3.0,5.0,수산한못
0.0,30.0,16,3.0,2.0,3.0,4.0,5.0,6.0,5.0,로스트&헤븐
1.0,20.0,9,4.0,4.0,4.0,5.0,6.0,7.0,5.0,9.81파크
1.0,20.0,9,6.0,1.0,2.0,5.0,2.0,7.0,4.0,이정의댁
0.0,20.0,17,6.0,2.0,2.0,6.0,7.0,2.0,5.0,GS25 제주연중점
1.0,40.0,3,4.0,4.0,4.0,5.0,5.0,4.0,3.0,서귀포매일올레시장
1.0,30.0,5,1.0,4.0,1.0,1.0,3.0,5.0,5.0,영종역사관
0.0,20.0,7,4.0,7.0,3.0,4.0,3.0,5.0,4.0,영주산
1.0,20.0,9,4.0,2.0,3.0,2.0,6.0,5.0,5.0,스캠프짐
1.0,20.0,7,1.0,1.0,4.0,1.0,7.0,6.0,4.0,제주도서핑샵 문서프
1.0,30.0,3,4.0,4.0,1.0,1.0,7.0,5.0,5.0,아르떼뮤지엄 제주
1.0,20.0,5,2.0,3.0,3.0,2.0,5.0,4.0,3.0,장인더카페 제주점
1.0,30.0,25,3.0,2.0,4.0,4.0,4.0,5.0,5.0,행원환해장성
1.0,30.0,17,2.0,2.0,4.0,4.0,6.0,5.0,3.0,모루쿠다
0.0,40.0,14,2.0,2.0,2.0,2.0,5.0,7.0,4.0,백스비어 올레시장점
1.0,20.0,21,5.0,2.0,5.0,6.0,2.0,4.0,3.0,함덕해수욕장
1.0,30.0,2,1.0,1.0,7.0,1.0,7.0,4.0,5.0,노리매 매화공원
1.0,40.0,2,6.0,4.0,7.0,7.0,6.0,5.0,4.0,황우지해안
0.0,20.0,14,4.0,1.0,5.0,1.0,6.0,1.0,5.0,제주동문시장
1.0,20.0,15,3.0,2.0,6.0,6.0,6.0,6.0,4.0,카페노티드 제주애월
1.0,20.0,8,3.0,1.0,6.0,6.0,1.0,7.0,4.0,슌식당
1.0,20.0,9,1.0,1.0,6.0,4.0,1.0,7.0,5.0,통발
0.0,20.0,33,4.0,1.0,6.0,7.0,2.0,7.0,4.0,함덕해수욕장
1.0,30.0,17,4.0,4.0,3.0,4.0,4.0,2.0,2.0,진주식당
1.0,30.0,26,5.0,2.0,5.0,4.0,5.0,1.0,4.0,정글북바이앨리스
0.0,30.0,7,4.0,2.0,3.0,5.0,3.0,3.0,4.0,이중섭거리
1.0,20.0,10,3.0,3.0,3.0,5.0,2.0,6.0,5.0,월정리갈비밥
1.0,20.0,5,6.0,3.0,6.0,2.0,3.0,3.0,4.0,한담해변
0.0,20.0,6,2.0,1.0,3.0,3.0,2.0,5.0,4.0,보문사
0.0,20.0,23,4.0,2.0,7.0,7.0,7.0,5.0,5.0,금오름
0.0,30.0,6,2.0,6.0,6.0,4.0,2.0,6.0,4.0,솔지식당
0.0,30.0,14,2.0,4.0,3.0,1.0,1.0,1.0,5.0,경동식당
1.0,20.0,11,3.0,2.0,2.0,6.0,1.0,7.0,4.0,만월당
0.0,50.0,21,4.0,3.0,3.0,2.0,2.0,7.0,5.0,차귀도
1.0,30.0,8,3.0,3.0,4.0,2.0,6.0,5.0,4.0,HFF
1.0,40.0,13,4.0,2.0,3.0,5.0,7.0,2.0,4.0,한림공원
1.0,20.0,7,6.0,1.0,2.0,4.0,2.0,5.0,4.0,애월농협하나로마트
1.0,50.0,6,4.0,4.0,3.0,6.0,5.0,6.0,5.0,초록곰커피
0.0,40.0,34,1.0,3.0,3.0,3.0,5.0,3.0,5.0,금능해수욕장
1.0,30.0,12,3.0,4.0,3.0,5.0,6.0,3.0,4.0,제주동문재래시장
0.0,20.0,3,3.0,3.0,2.0,2.0,6.0,3.0,5.0,삼성혈
1.0,30.0,18,2.0,2.0,2.0,2.0,6.0,5.0,5.0,선셋봉고
1.0,20.0,12,4.0,1.0,5.0,3.0,5.0,6.0,5.0,오조미야
0.0,30.0,17,1.0,1.0,2.0,3.0,4.0,3.0,4.0,쇠소깍
0.0,20.0,6,4.0,7.0,3.0,4.0,3.0,5.0,4.0,일출랜드
1.0,50.0,5,5.0,6.0,6.0,3.0,5.0,4.0,3.0,옹포바다횟집
0.0,20.0,12,2.0,2.0,2.0,1.0,1.0,7.0,2.0,선물고팡 함덕점
1.0,20.0,5,5.0,2.0,5.0,4.0,3.0,7.0,4.0,이마트 제주점
0.0,20.0,4,4.0,1.0,3.0,5.0,6.0,3.0,4.0,스피닝울프
0.0,20.0,18,5.0,5.0,3.0,2.0,3.0,2.0,5.0,서부두방파제
1.0,30.0,12,1.0,2.0,1.0,7.0,1.0,7.0,4.0,함덕해수욕장
1.0,20.0,4,4.0,2.0,2.0,3.0,6.0,6.0,4.0,돌랑돌랑상점 제주국제공항점
0.0,30.0,15,1.0,1.0,2.0,3.0,4.0,3.0,5.0,서귀포매일올레시장
1.0,30.0,15,2.0,1.0,3.0,4.0,4.0,2.0,4.0,도두후레쉬
1.0,30.0,13,4.0,4.0,5.0,4.0,6.0,7.0,5.0,섬아이
0.0,30.0,4,3.0,3.0,3.0,3.0,5.0,3.0,4.0,정이가네
0.0,20.0,15,4.0,4.0,2.0,4.0,4.0,4.0,5.0,은희네해장국
0.0,20.0,26,4.0,3.0,6.0,3.0,6.0,3.0,4.0,제주사월
0.0,20.0,9,7.0,2.0,7.0,1.0,7.0,7.0,5.0,외돌개
1.0,20.0,19,2.0,3.0,5.0,4.0,5.0,2.0,4.0,CU 제주메르블루점
1.0,30.0,19,4.0,2.0,2.0,4.0,2.0,7.0,5.0,서귀다원
0.0,20.0,9,2.0,2.0,3.0,3.0,5.0,3.0,5.0,광치기해변
1.0,30.0,15,1.0,4.0,3.0,4.0,2.0,7.0,5.0,곽지해수욕장
1.0,30.0,2,4.0,5.0,1.0,1.0,1.0,7.0,5.0,서귀포예술의전당
1.0,30.0,6,1.0,2.0,6.0,3.0,4.0,4.0,4.0,우진해장국
1.0,20.0,15,3.0,2.0,2.0,1.0,7.0,7.0,5.0,르바게트
0.0,30.0,17,1.0,1.0,2.0,1.0,6.0,7.0,5.0,산방산탄산온천
1.0,30.0,15,1.0,2.0,1.0,7.0,1.0,7.0,3.0,제주소품 함덕점
1.0,20.0,20,2.0,1.0,7.0,2.0,6.0,6.0,4.0,퍼시픽리솜 더클리프카페&펍
1.0,20.0,9,4.0,4.0,2.0,5.0,1.0,2.0,5.0,서빈백사
1.0,20.0,27,1.0,4.0,1.0,3.0,7.0,1.0,5.0,마농치킨 5호점
0.0,20.0,21,4.0,2.0,7.0,7.0,7.0,5.0,5.0,협재해수욕장
0.0,20.0,6,6.0,3.0,2.0,4.0,7.0,2.0,4.0,유동커피
1.0,30.0,27,2.0,2.0,6.0,2.0,1.0,7.0,5.0,녹테마레
1.0,20.0,11,1.0,4.0,1.0,6.0,7.0,7.0,5.0,스타벅스 성산일출봉점
0.0,20.0,12,2.0,1.0,3.0,3.0,2.0,5.0,5.0,연경 차이나타운본점
1.0,40.0,11,6.0,4.0,6.0,6.0,4.0,3.0,4.0,금오름
0.0,30.0,15,4.0,4.0,4.0,4.0,4.0,4.0,4.0,스타벅스 제주애월DT점
1.0,30.0,17,4.0,2.0,1.0,5.0,2.0,1.0,5.0,은희네해장국 2호점
1.0,20.0,9,5.0,2.0,5.0,6.0,2.0,4.0,4.0,하갈비
1.0,20.0,25,2.0,2.0,6.0,3.0,6.0,6.0,5.0,세화민속오일시장
1.0,30.0,7,3.0,1.0,2.0,2.0,5.0,4.0,5.0,카페 동백
1.0,30.0,28,3.0,2.0,3.0,2.0,6.0,4.0,3.0,금능해수욕장
0.0,40.0,3,2.0,2.0,4.0,4.0,3.0,6.0,4.0,이차돌 영종하늘도시점
0.0,30.0,5,7.0,4.0,1.0,2.0,2.0,5.0,3.0,하루필름 애월점
1.0,30.0,5,5.0,1.0,6.0,6.0,6.0,7.0,4.0,카페 잔물결
0.0,40.0,13,3.0,2.0,5.0,3.0,2.0,6.0,5.0,새미은총의동산
0.0,40.0,7,1.0,1.0,1.0,1.0,1.0,4.0,4.0,항파두리 항몽유적지
1.0,30.0,5,4.0,2.0,2.0,3.0,6.0,5.0,4.0,우진해장국
1.0,40.0,6,1.0,1.0,4.0,1.0,7.0,1.0,5.0,금오름
0.0,20.0,41,4.0,2.0,7.0,7.0,7.0,5.0,5.0,우진해장국
1.0,30.0,20,7.0,4.0,3.0,3.0,4.0,4.0,4.0,하바나미역
0.0,40.0,25,3.0,2.0,5.0,3.0,2.0,6.0,4.0,자구리문화예술공원
1.0,20.0,20,1.0,1.0,1.0,1.0,1.0,2.0,4.0,구아우쇼콜라
0.0,30.0,12,1.0,1.0,6.0,5.0,2.0,4.0,5.0,오르바
1.0,20.0,33,2.0,3.0,5.0,4.0,5.0,2.0,4.0,한라수목원
0.0,20.0,11,4.0,2.0,4.0,2.0,6.0,6.0,5.0,일리있는
1.0,30.0,15,5.0,2.0,5.0,4.0,5.0,1.0,5.0,월령작야달의객잔
0.0,30.0,19,2.0,2.0,1.0,2.0,3.0,4.0,5.0,숙성도 노형점
1.0,40.0,8,2.0,4.0,3.0,4.0,3.0,4.0,4.0,사라봉
1.0,20.0,9,2.0,1.0,3.0,3.0,2.0,3.0,5.0,스타벅스 제주성산DT점
1.0,20.0,22,4.0,2.0,2.0,3.0,6.0,6.0,4.0,한성오메기떡
0.0,20.0,25,4.0,2.0,2.0,5.0,7.0,4.0,5.0,오조삼춘
1.0,20.0,25,1.0,2.0,2.0,2.0,3.0,5.0,5.0,시시소소
0.0,30.0,7,1.0,5.0,3.0,5.0,2.0,6.0,2.0,설리스카이워크
1.0,20.0,2,3.0,3.0,3.0,4.0,5.0,4.0,5.0,서귀포치유의숲
1.0,30.0,33,4.0,3.0,2.0,4.0,6.0,1.0,4.0,황궁쟁반짜장 서귀포서귀점
1.0,20.0,5,6.0,1.0,2.0,4.0,2.0,5.0,4.0,협재해수욕장
0.0,40.0,9,4.0,3.0,2.0,4.0,7.0,7.0,3.0,산티아고커피농장
0.0,20.0,2,2.0,3.0,3.0,4.0,4.0,5.0,4.0,혼인지
0.0,30.0,18,4.0,2.0,5.0,3.0,2.0,3.0,5.0,휘닉스제주 해랑
1.0,30.0,23,4.0,2.0,5.0,4.0,3.0,6.0,5.0,수목원길야시장
1.0,20.0,23,4.0,1.0,3.0,2.0,7.0,4.0,5.0,와흘메밀농촌체험휴양마을
0.0,30.0,14,1.0,1.0,1.0,2.0,2.0,6.0,5.0,성산연화
1.0,20.0,9,4.0,1.0,1.0,4.0,7.0,2.0,5.0,제주함덕하이킹
0.0,20.0,9,2.0,3.0,3.0,4.0,4.0,5.0,4.0,성산일출봉
1.0,20.0,36,7.0,1.0,1.0,7.0,1.0,6.0,5.0,제주동문재래야시장
1.0,30.0,19,4.0,1.0,4.0,4.0,2.0,4.0,5.0,장승포식당
0.0,50.0,3,5.0,3.0,3.0,4.0,3.0,4.0,4.0,정방폭포
1.0,20.0,6,2.0,3.0,7.0,4.0,6.0,3.0,5.0,세화해변
0.0,30.0,5,7.0,2.0,2.0,6.0,2.0,6.0,5.0,제주미담
1.0,30.0,3,2.0,2.0,4.0,2.0,6.0,5.0,5.0,제주자연생태공원
0.0,30.0,12,4.0,3.0,2.0,2.0,4.0,5.0,5.0,방주교회
0.0,30.0,16,1.0,1.0,7.0,1.0,7.0,2.0,3.0,귤밭사이로수제돈가스
1.0,20.0,16,1.0,1.0,4.0,4.0,5.0,7.0,3.0,우도정원
1.0,20.0,4,1.0,1.0,6.0,4.0,1.0,7.0,5.0,제주올래국수
0.0,30.0,10,3.0,3.0,3.0,4.0,3.0,5.0,5.0,새물카페
1.0,20.0,7,4.0,5.0,2.0,1.0,5.0,7.0,4.0,백스비어 올레시장점
1.0,20.0,27,2.0,3.0,7.0,4.0,6.0,3.0,5.0,보메와산 감귤체험농장
1.0,20.0,18,3.0,1.0,4.0,4.0,5.0,2.0,5.0,성산봄죽칼국수 성산점
1.0,20.0,12,6.0,3.0,6.0,2.0,3.0,3.0,5.0,장인의집
1.0,40.0,15,2.0,1.0,6.0,2.0,2.0,7.0,4.0,중문농협하나로마트 본점
1.0,40.0,10,1.0,2.0,1.0,4.0,2.0,1.0,3.0,강화자연사박물관
1.0,40.0,10,2.0,2.0,2.0,1.0,6.0,4.0,5.0,애월후식
1.0,20.0,19,2.0,3.0,4.0,5.0,5.0,5.0,3.0,새연교
0.0,40.0,18,4.0,7.0,3.0,5.0,5.0,6.0,5.0,산방산탄산온천
0.0,40.0,40,1.0,3.0,3.0,3.0,5.0,3.0,5.0,삼다수숲길
0.0,20.0,18,7.0,2.0,7.0,1.0,7.0,7.0,3.0,용머리해안
1.0,30.0,5,1.0,1.0,2.0,2.0,7.0,5.0,5.0,세화카페텐더럽
1.0,30.0,14,4.0,4.0,5.0,4.0,6.0,7.0,4.0,수남호
1.0,20.0,8,2.0,5.0,5.0,5.0,4.0,5.0,4.0,왕성참숯구이
0.0,30.0,27,7.0,2.0,2.0,6.0,2.0,6.0,4.0,우리주유소
0.0,30.0,16,4.0,3.0,5.0,4.0,1.0,3.0,5.0,일통이반
0.0,40.0,7,4.0,7.0,3.0,5.0,5.0,6.0,5.0,노을안에풍차
0.0,30.0,2,2.0,4.0,2.0,3.0,7.0,4.0,4.0,아프리카박물관
1.0,20.0,6,4.0,2.0,4.0,2.0,7.0,7.0,5.0,자드부팡
0.0,30.0,8,4.0,4.0,5.0,2.0,7.0,2.0,3.0,배스킨라빈스 제주함덕점
1.0,20.0,13,2.0,2.0,6.0,4.0,5.0,5.0,4.0,제주동문시장
1.0,20.0,15,4.0,1.0,1.0,4.0,7.0,2.0,5.0,연정식당
1.0,30.0,6,4.0,3.0,2.0,4.0,6.0,1.0,5.0,용두암엄마해장국
1.0,20.0,11,1.0,1.0,1.0,1.0,7.0,7.0,5.0,우도해광식당
1.0,20.0,12,5.0,6.0,5.0,5.0,3.0,5.0,4.0,서귀포매일올레시장
1.0,30.0,6,1.0,1.0,5.0,4.0,2.0,6.0,3.0,수우동
1.0,40.0,14,1.0,1.0,1.0,1.0,7.0,7.0,5.0,세화해변
0.0,40.0,10,4.0,1.0,1.0,2.0,7.0,7.0,4.0,자드부팡
1.0,20.0,8,2.0,1.0,1.0,1.0,6.0,4.0,5.0,강원수산&남원동
1.0,20.0,30,2.0,2.0,3.0,6.0,6.0,7.0,4.0,내도음악상가
1.0,40.0,17,3.0,1.0,3.0,4.0,3.0,4.0,5.0,서우봉 산책로
1.0,30.0,6,1.0,1.0,4.0,1.0,4.0,3.0,5.0,금자매식당
1.0,20.0,21,4.0,1.0,5.0,5.0,3.0,6.0,4.0,명랑스낵
1.0,20.0,16,2.0,3.0,7.0,4.0,6.0,3.0,3.0,연미정
0.0,20.0,18,3.0,2.0,4.0,2.0,7.0,2.0,3.0,오프너마켓
1.0,30.0,33,2.0,1.0,6.0,3.0,2.0,5.0,4.0,피즈
1.0,30.0,7,4.0,5.0,3.0,2.0,7.0,2.0,5.0,완도타워스카이
1.0,30.0,21,1.0,1.0,2.0,2.0,7.0,5.0,4.0,리유니온
1.0,30.0,4,2.0,2.0,2.0,3.0,2.0,6.0,4.0,장수촌두부마당 김해직영점
0.0,40.0,4,1.0,2.0,6.0,1.0,2.0,7.0,5.0,큰사슴이오름
0.0,40.0,3,4.0,3.0,2.0,4.0,7.0,7.0,4.0,낭도주조장
0.0,20.0,7,1.0,4.0,2.0,3.0,1.0,6.0,3.0,고소동벽화마을
1.0,30.0,23,5.0,6.0,6.0,7.0,4.0,6.0,5.0,갱이네보말칼국수
1.0,30.0,24,1.0,2.0,6.0,3.0,4.0,4.0,5.0,잉가이
1.0,20.0,16,4.0,4.0,7.0,4.0,6.0,4.0,5.0,스나쿠타카
0.0,30.0,12,2.0,1.0,6.0,2.0,3.0,6.0,5.0,하라보라
1.0,30.0,8,1.0,1.0,4.0,4.0,5.0,4.0,3.0,한림바다체험마을
0.0,20.0,20,2.0,3.0,1.0,1.0,6.0,6.0,5.0,와랑와랑
1.0,20.0,9,1.0,4.0,1.0,3.0,7.0,1.0,5.0,성산흑돈쭐
1.0,20.0,16,4.0,4.0,2.0,6.0,6.0,6.0,3.0,귤꽃다락
1.0,20.0,17,2.0,1.0,3.0,3.0,2.0,3.0,5.0,카페진정성 종점
0.0,30.0,14,3.0,2.0,4.0,5.0,7.0,2.0,2.0,크란츠러카페
1.0,30.0,4,1.0,2.0,6.0,4.0,6.0,6.0,5.0,홀라인 제주평대점
1.0,20.0,19,2.0,3.0,6.0,4.0,2.0,3.0,5.0,취향의섬 북앤띵즈
0.0,40.0,20,3.0,2.0,4.0,3.0,2.0,6.0,5.0,삼성혈해물탕 서귀포점
1.0,40.0,30,2.0,3.0,5.0,3.0,2.0,6.0,4.0,바당국수
1.0,20.0,8,2.0,3.0,4.0,3.0,5.0,5.0,5.0,당케올레국수
1.0,30.0,8,1.0,2.0,6.0,3.0,4.0,4.0,5.0,비밀의숲
1.0,40.0,3,4.0,4.0,4.0,5.0,2.0,4.0,4.0,새별오름
1.0,20.0,22,5.0,2.0,5.0,4.0,3.0,7.0,4.0,성산포항우도도항선매표소
1.0,20.0,20,2.0,1.0,6.0,4.0,6.0,1.0,4.0,산방산탄산온천
1.0,20.0,17,2.0,3.0,2.0,2.0,6.0,3.0,4.0,다이소 제주하귀점
1.0,30.0,4,2.0,3.0,1.0,5.0,6.0,7.0,5.0,바다바라
0.0,40.0,3,4.0,7.0,2.0,2.0,2.0,6.0,5.0,아침미소목장
1.0,20.0,13,3.0,5.0,3.0,5.0,3.0,5.0,5.0,성산해나
1.0,40.0,8,3.0,6.0,6.0,2.0,6.0,6.0,4.0,기당미술관
1.0,30.0,12,2.0,3.0,4.0,3.0,4.0,5.0,4.0,화순 곶자왈생태탐방숲길
1.0,40.0,5,3.0,1.0,3.0,4.0,3.0,4.0,4.0,서귀포매일올레시장
1.0,20.0,2,1.0,1.0,4.0,2.0,7.0,1.0,5.0,새별오름
1.0,20.0,35,3.0,2.0,6.0,6.0,6.0,6.0,5.0,배롱개
1.0,30.0,11,1.0,1.0,7.0,1.0,7.0,4.0,5.0,산방사
1.0,40.0,3,4.0,3.0,3.0,2.0,2.0,5.0,5.0,본태박물관
0.0,20.0,7,4.0,2.0,4.0,2.0,6.0,6.0,4.0,송악산둘레길
0.0,30.0,16,1.0,1.0,2.0,3.0,4.0,5.0,4.0,성산일출봉 인증센터
0.0,20.0,17,2.0,3.0,2.0,3.0,6.0,5.0,4.0,맥도날드 서산DT점
1.0,20.0,13,4.0,6.0,4.0,4.0,5.0,3.0,5.0,훈데르트바서파크
1.0,30.0,2,2.0,2.0,2.0,2.0,6.0,5.0,4.0,엔제리너스 김포공항1층점
0.0,40.0,32,1.0,7.0,7.0,7.0,7.0,7.0,3.0,비자림
0.0,20.0,6,5.0,5.0,1.0,3.0,5.0,6.0,5.0,곰막식당
0.0,20.0,12,6.0,1.0,1.0,4.0,1.0,7.0,5.0,제주목 관아
0.0,30.0,28,2.0,6.0,2.0,2.0,6.0,3.0,4.0,시골길
1.0,20.0,3,1.0,7.0,1.0,1.0,7.0,7.0,5.0,강셰프의키친
0.0,30.0,9,1.0,1.0,4.0,2.0,1.0,4.0,4.0,금능해수욕장
0.0,40.0,2,4.0,1.0,1.0,4.0,1.0,4.0,4.0,성산일출봉
1.0,30.0,33,3.0,4.0,5.0,6.0,2.0,5.0,5.0,오는정김밥
1.0,20.0,9,1.0,1.0,1.0,1.0,1.0,1.0,4.0,협재해수욕장
1.0,20.0,9,2.0,1.0,4.0,2.0,6.0,5.0,5.0,오설록티뮤지엄
1.0,30.0,3,1.0,1.0,1.0,5.0,1.0,4.0,3.0,하나개해수욕장
1.0,20.0,8,1.0,1.0,1.0,1.0,7.0,7.0,5.0,서귀포매일올레시장
0.0,40.0,11,1.0,2.0,2.0,4.0,2.0,4.0,4.0,다육이풍경
1.0,20.0,18,4.0,2.0,4.0,2.0,7.0,7.0,5.0,제주고집
1.0,40.0,11,1.0,4.0,1.0,1.0,2.0,1.0,5.0,서귀포매일올레시장
0.0,30.0,11,3.0,2.0,4.0,2.0,1.0,2.0,5.0,장인의집
1.0,30.0,8,1.0,1.0,7.0,1.0,1.0,7.0,4.0,제주호랭이 사계점
1.0,20.0,21,3.0,1.0,3.0,2.0,5.0,6.0,5.0,카카오패밀리
1.0,30.0,65,3.0,2.0,4.0,4.0,4.0,5.0,5.0,카페그라나다
1.0,30.0,11,1.0,2.0,6.0,4.0,6.0,6.0,4.0,함덕해수욕장
1.0,20.0,12,2.0,2.0,4.0,4.0,3.0,4.0,4.0,강화산성 남문
1.0,20.0,9,1.0,7.0,1.0,1.0,7.0,7.0,5.0,간세라운지
0.0,30.0,21,1.0,1.0,2.0,3.0,4.0,3.0,5.0,페이보릿
1.0,20.0,7,1.0,1.0,1.0,1.0,1.0,1.0,4.0,카페노티드 제주애월
1.0,30.0,33,3.0,2.0,4.0,4.0,4.0,5.0,5.0,서귀포항
1.0,30.0,4,2.0,2.0,6.0,6.0,6.0,7.0,4.0,두리둠비
1.0,30.0,6,4.0,1.0,4.0,3.0,6.0,3.0,4.0,다미회
1.0,30.0,15,2.0,2.0,3.0,3.0,3.0,4.0,4.0,팀블로우
0.0,20.0,6,1.0,1.0,4.0,4.0,7.0,7.0,3.0,아줄레주
1.0,20.0,12,2.0,1.0,6.0,5.0,3.0,7.0,5.0,아라리오뮤지엄 탑동시네마
1.0,20.0,12,3.0,4.0,2.0,3.0,5.0,5.0,5.0,사계해변
1.0,20.0,8,1.0,1.0,3.0,3.0,5.0,4.0,5.0,연돈
1.0,20.0,16,2.0,1.0,7.0,2.0,6.0,6.0,4.0,제주신화월드 스카이온파이브다이닝
1.0,30.0,5,2.0,2.0,5.0,3.0,5.0,5.0,5.0,산굼부리
0.0,20.0,6,5.0,3.0,4.0,3.0,3.0,4.0,4.0,조아렌트카
1.0,20.0,19,2.0,1.0,1.0,1.0,6.0,4.0,4.0,어진이네물회
0.0,20.0,15,4.0,2.0,4.0,2.0,6.0,6.0,5.0,드림오션요트투어
1.0,30.0,12,4.0,2.0,2.0,4.0,2.0,7.0,4.0,연돈
0.0,30.0,8,4.0,1.0,5.0,6.0,3.0,2.0,5.0,천도두루치기 일도점
1.0,20.0,25,2.0,2.0,3.0,6.0,6.0,7.0,5.0,다락쉼터
1.0,20.0,19,1.0,2.0,4.0,1.0,7.0,7.0,4.0,성이시돌목장
1.0,20.0,11,2.0,3.0,2.0,4.0,2.0,7.0,5.0,제주동문시장
1.0,30.0,15,4.0,2.0,5.0,4.0,3.0,6.0,5.0,대윤흑돼지
0.0,30.0,27,1.0,1.0,1.0,2.0,2.0,6.0,5.0,명리동식당 본점
1.0,30.0,8,2.0,2.0,5.0,4.0,6.0,7.0,4.0,애월댕댕
1.0,30.0,11,1.0,1.0,4.0,2.0,5.0,3.0,3.0,팟타이시암
1.0,30.0,2,7.0,7.0,2.0,3.0,7.0,2.0,4.0,진번칼국수
0.0,30.0,21,4.0,1.0,1.0,1.0,1.0,4.0,5.0,섭지코지
1.0,20.0,19,1.0,7.0,2.0,2.0,1.0,7.0,5.0,저동커피
0.0,20.0,12,6.0,2.0,1.0,6.0,5.0,2.0,4.0,포시즌
1.0,30.0,11,3.0,2.0,4.0,4.0,4.0,5.0,5.0,공회당
1.0,20.0,3,1.0,1.0,4.0,3.0,6.0,2.0,4.0,와인창고 본점
1.0,30.0,3,1.0,1.0,4.0,1.0,4.0,3.0,4.0,성김대건신부 제주표착기념관
0.0,20.0,15,4.0,1.0,6.0,5.0,3.0,3.0,3.0,SK행복충전 천마한림충전소
0.0,30.0,9,1.0,6.0,1.0,6.0,7.0,4.0,4.0,낭만팥집
1.0,20.0,11,2.0,2.0,1.0,4.0,7.0,4.0,5.0,마마롱
1.0,30.0,7,1.0,3.0,1.0,1.0,2.0,5.0,5.0,월미도
1.0,20.0,9,2.0,1.0,6.0,5.0,3.0,7.0,4.0,산지천 전망대
1.0,40.0,20,2.0,2.0,2.0,6.0,5.0,5.0,5.0,김서방재첩해장국
1.0,30.0,2,3.0,6.0,6.0,6.0,1.0,1.0,4.0,목장카페 밭디
1.0,30.0,12,2.0,1.0,6.0,2.0,7.0,6.0,5.0,오르다
1.0,20.0,17,4.0,6.0,4.0,4.0,5.0,3.0,5.0,스톤아일랜드 탭하우스
1.0,40.0,9,3.0,3.0,2.0,2.0,3.0,2.0,3.0,라바북스
0.0,40.0,5,1.0,4.0,1.0,1.0,4.0,7.0,5.0,월정리해수욕장
0.0,60.0,7,2.0,2.0,4.0,5.0,4.0,6.0,5.0,비응반점
1.0,20.0,6,1.0,4.0,1.0,3.0,7.0,1.0,5.0,스타벅스 제주함덕점
0.0,40.0,19,2.0,2.0,5.0,3.0,4.0,2.0,5.0,광치기해변
1.0,20.0,21,2.0,6.0,4.0,4.0,6.0,7.0,3.0,털보네고양이
1.0,20.0,8,4.0,1.0,1.0,4.0,7.0,2.0,5.0,스타벅스 제주함덕점
1.0,30.0,13,3.0,1.0,6.0,3.0,5.0,7.0,5.0,페이보릿
0.0,30.0,22,4.0,2.0,5.0,3.0,2.0,3.0,5.0,동굴레저보트(검멀례해변)
1.0,30.0,13,4.0,1.0,4.0,5.0,6.0,6.0,3.0,런던다락
0.0,30.0,11,6.0,2.0,2.0,7.0,7.0,3.0,4.0,제주실탄사격장
1.0,30.0,22,2.0,2.0,3.0,2.0,1.0,7.0,5.0,소못
